INSTRUMENTO,FECHA,PRECIO SUCIO
52_ROBOTIK_M-2,2019-10-07,1.070977
52_ROBOTIK_M-3,2019-10-07,1.0874
52_ACTI500_A,2019-10-08,5.882096
52_ACTI500_B,2019-10-08,4.118118
52_ACTI500_E,2019-10-08,5.87176
52_ACTI500_FF,2019-10-08,0
52_ACTI500_M,2019-10-08,4.119314
52_ACTIPAT_A,2019-10-08,13.060771
52_ACTIPAT_B,2019-10-08,0
52_ACTIPAT_FF,2019-10-08,0
52_ROBOTIK_A,2019-10-08,1.10089
52_ROBOTIK_B-1,2019-10-08,1.057745
52_ROBOTIK_B-2,2019-10-08,1.062195
52_ROBOTIK_B-3,2019-10-08,1.065594
52_ROBOTIK_E,2019-10-08,1.068778
52_ROBOTIK_FF,2019-10-08,0
52_ROBOTIK_M-1,2019-10-08,1.066607
52_ROBOTIK_M-2,2019-10-08,1.069065
52_ROBOTIK_M-3,2019-10-08,1.085463
52_ACTI500_A,2019-10-09,5.802886
52_ACTI500_B,2019-10-09,4.062468
52_ACTI500_E,2019-10-09,5.792413
52_ACTI500_FF,2019-10-09,0
52_ACTI500_M,2019-10-09,4.063648
52_ACTIPAT_A,2019-10-09,12.947696
52_ACTIPAT_B,2019-10-09,0
52_ACTIPAT_FF,2019-10-09,0
52_ROBOTIK_A,2019-10-09,1.080685
52_ROBOTIK_B-1,2019-10-09,1.038261
52_ROBOTIK_B-2,2019-10-09,1.042633
52_ROBOTIK_B-3,2019-10-09,1.045973
52_ROBOTIK_E,2019-10-09,1.049103
52_ROBOTIK_FF,2019-10-09,0
52_ROBOTIK_M-1,2019-10-09,1.046964
52_ROBOTIK_M-2,2019-10-09,1.04938
52_ROBOTIK_M-3,2019-10-09,1.065479
52_ACTI500_A,2019-10-10,5.842393
52_ACTI500_B,2019-10-10,4.089931
52_ACTI500_E,2019-10-10,5.831571
52_ACTI500_FF,2019-10-10,0
52_ACTI500_M,2019-10-10,4.091119
52_ACTIPAT_A,2019-10-10,12.944947
52_ACTIPAT_B,2019-10-10,0
52_ACTIPAT_FF,2019-10-10,0
52_ROBOTIK_A,2019-10-10,1.087661
52_ROBOTIK_B-1,2019-10-10,1.044892
52_ROBOTIK_B-2,2019-10-10,1.049295
52_ROBOTIK_B-3,2019-10-10,1.052659
52_ROBOTIK_E,2019-10-10,1.055815
52_ROBOTIK_FF,2019-10-10,0
52_ROBOTIK_M-1,2019-10-10,1.053654
52_ROBOTIK_M-2,2019-10-10,1.056088
52_ROBOTIK_M-3,2019-10-10,1.072294
52_ACTI500_A,2019-10-11,5.855168
52_ACTI500_B,2019-10-11,4.098679
52_ACTI500_E,2019-10-11,5.844043
52_ACTI500_FF,2019-10-11,0
52_ACTI500_M,2019-10-11,4.099869
52_ACTIPAT_A,2019-10-11,13.060404
52_ACTIPAT_B,2019-10-11,0
52_ACTIPAT_FF,2019-10-11,0
52_ROBOTIK_A,2019-10-11,1.083336
52_ROBOTIK_B-1,2019-10-11,1.040667
52_ROBOTIK_B-2,2019-10-11,1.045056
52_ROBOTIK_B-3,2019-10-11,1.048409
52_ROBOTIK_E,2019-10-11,1.051557
52_ROBOTIK_FF,2019-10-11,0
52_ROBOTIK_M-1,2019-10-11,1.049396
52_ROBOTIK_M-2,2019-10-11,1.051824
52_ROBOTIK_M-3,2019-10-11,1.067968
52_ACTI500_A,2019-10-14,5.864116
52_ACTI500_B,2019-10-14,4.104355
52_ACTI500_E,2019-10-14,5.852138
52_ACTI500_FF,2019-10-14,0
52_ACTI500_M,2019-10-14,4.105547
52_ACTIPAT_A,2019-10-14,13.128332
52_ACTIPAT_B,2019-10-14,0
52_ACTIPAT_FF,2019-10-14,0
52_ROBOTIK_A,2019-10-14,1.092269
52_ROBOTIK_B-1,2019-10-14,1.049034
52_ROBOTIK_B-2,2019-10-14,1.053468
52_ROBOTIK_B-3,2019-10-14,1.056859
52_ROBOTIK_E,2019-10-14,1.060049
52_ROBOTIK_FF,2019-10-14,0
52_ROBOTIK_M-1,2019-10-14,1.057844
52_ROBOTIK_M-2,2019-10-14,1.060302
52_ROBOTIK_M-3,2019-10-14,1.076586
52_ACTI500_A,2019-10-15,5.845783
52_ACTI500_B,2019-10-15,4.091329
52_ACTI500_E,2019-10-15,5.833564
52_ACTI500_FF,2019-10-15,0
52_ACTI500_M,2019-10-15,4.092517
52_ACTIPAT_A,2019-10-15,13.154478
52_ACTIPAT_B,2019-10-15,0
52_ACTIPAT_FF,2019-10-15,0
52_ROBOTIK_A,2019-10-15,1.090244
52_ROBOTIK_B-1,2019-10-15,1.047018
52_ROBOTIK_B-2,2019-10-15,1.051447
52_ROBOTIK_B-3,2019-10-15,1.054835
52_ROBOTIK_E,2019-10-15,1.058024
52_ROBOTIK_FF,2019-10-15,0
52_ROBOTIK_M-1,2019-10-15,1.055815
52_ROBOTIK_M-2,2019-10-15,1.058271
52_ROBOTIK_M-3,2019-10-15,1.074527
52_ACTI500_A,2019-10-16,5.898091
52_ACTI500_B,2019-10-16,4.127741
52_ACTI500_E,2019-10-16,5.885482
52_ACTI500_FF,2019-10-16,0
52_ACTI500_M,2019-10-16,4.12894
52_ACTIPAT_A,2019-10-16,13.14385
52_ACTIPAT_B,2019-10-16,0
52_ACTIPAT_FF,2019-10-16,0
52_ROBOTIK_A,2019-10-16,1.102147
52_ROBOTIK_B-1,2019-10-16,1.058379
52_ROBOTIK_B-2,2019-10-16,1.062859
52_ROBOTIK_B-3,2019-10-16,1.066287
52_ROBOTIK_E,2019-10-16,1.069516
52_ROBOTIK_FF,2019-10-16,0
52_ROBOTIK_M-1,2019-10-16,1.067274
52_ROBOTIK_M-2,2019-10-16,1.06976
52_ROBOTIK_M-3,2019-10-16,1.086196
52_ACTI500_A,2019-10-17,5.873032
52_ACTI500_B,2019-10-17,4.110008
52_ACTI500_E,2019-10-17,5.860198
52_ACTI500_FF,2019-10-17,0
52_ACTI500_M,2019-10-17,4.111202
52_ACTIPAT_A,2019-10-17,13.206773
52_ACTIPAT_B,2019-10-17,0
52_ACTIPAT_FF,2019-10-17,0
52_ROBOTIK_A,2019-10-17,1.096815
52_ROBOTIK_B-1,2019-10-17,1.053185
52_ROBOTIK_B-2,2019-10-17,1.057647
52_ROBOTIK_B-3,2019-10-17,1.061062
52_ROBOTIK_E,2019-10-17,1.064281
52_ROBOTIK_FF,2019-10-17,0
52_ROBOTIK_M-1,2019-10-17,1.062042
52_ROBOTIK_M-2,2019-10-17,1.064519
52_ROBOTIK_M-3,2019-10-17,1.080878
52_ACTI500_A,2019-10-18,5.884927
52_ACTI500_B,2019-10-18,4.118136
52_ACTI500_E,2019-10-18,5.871786
52_ACTI500_FF,2019-10-18,0
52_ACTI500_M,2019-10-18,4.119331
52_ACTIPAT_A,2019-10-18,13.193516
52_ACTIPAT_B,2019-10-18,0
52_ACTIPAT_FF,2019-10-18,0
52_ROBOTIK_A,2019-10-18,1.100642
52_ROBOTIK_B-1,2019-10-18,1.056788
52_ROBOTIK_B-2,2019-10-18,1.061269
52_ROBOTIK_B-3,2019-10-18,1.064699
52_ROBOTIK_E,2019-10-18,1.067935
52_ROBOTIK_FF,2019-10-18,0
52_ROBOTIK_M-1,2019-10-18,1.065679
52_ROBOTIK_M-2,2019-10-18,1.068168
52_ROBOTIK_M-3,2019-10-18,1.084587
52_ACTI500_A,2019-10-21,5.843349
52_ACTI500_B,2019-10-21,4.088456
52_ACTI500_E,2019-10-21,5.829468
52_ACTI500_FF,2019-10-21,0
52_ACTI500_M,2019-10-21,4.089643
52_ACTIPAT_A,2019-10-21,13.114351
52_ACTIPAT_B,2019-10-21,0
52_ACTIPAT_FF,2019-10-21,0
52_ROBOTIK_A,2019-10-21,1.097153
52_ROBOTIK_B-1,2019-10-21,1.053211
52_ROBOTIK_B-2,2019-10-21,1.057687
52_ROBOTIK_B-3,2019-10-21,1.061115
52_ROBOTIK_E,2019-10-21,1.06437
52_ROBOTIK_FF,2019-10-21,0
52_ROBOTIK_M-1,2019-10-21,1.062095
52_ROBOTIK_M-2,2019-10-21,1.064586
52_ROBOTIK_M-3,2019-10-21,1.08096
52_ACTI500_A,2019-10-22,5.879914
52_ACTI500_B,2019-10-22,4.113843
52_ACTI500_E,2019-10-22,5.865759
52_ACTI500_FF,2019-10-22,0
52_ACTI500_M,2019-10-22,4.115103
52_ACTIPAT_A,2019-10-22,13.174648
52_ACTIPAT_B,2019-10-22,0
52_ACTIPAT_FF,2019-10-22,0
52_ROBOTIK_A,2019-10-22,1.106435
52_ROBOTIK_B-1,2019-10-22,1.062049
52_ROBOTIK_B-2,2019-10-22,1.066565
52_ROBOTIK_B-3,2019-10-22,1.070026
52_ROBOTIK_E,2019-10-22,1.073313
52_ROBOTIK_FF,2019-10-22,0
52_ROBOTIK_M-1,2019-10-22,1.07101
52_ROBOTIK_M-2,2019-10-22,1.073526
52_ROBOTIK_M-3,2019-10-22,1.090041
52_ACTI500_A,2019-10-23,5.865795
52_ACTI500_B,2019-10-23,4.103769
52_ACTI500_E,2019-10-23,5.851489
52_ACTI500_FF,2019-10-23,0
52_ACTI500_M,2019-10-23,4.105092
52_ACTIPAT_A,2019-10-23,13.161394
52_ACTIPAT_B,2019-10-23,0
52_ACTIPAT_FF,2019-10-23,0
52_ROBOTIK_A,2019-10-23,1.098736
52_ROBOTIK_B-1,2019-10-23,1.054588
52_ROBOTIK_B-2,2019-10-23,1.059076
52_ROBOTIK_B-3,2019-10-23,1.062516
52_ROBOTIK_E,2019-10-23,1.065785
52_ROBOTIK_FF,2019-10-23,0
52_ROBOTIK_M-1,2019-10-23,1.06349
52_ROBOTIK_M-2,2019-10-23,1.065991
52_ROBOTIK_M-3,2019-10-23,1.082394
52_ACTI500_A,2019-10-24,5.873456
52_ACTI500_B,2019-10-24,4.108933
52_ACTI500_E,2019-10-24,5.858944
52_ACTI500_FF,2019-10-24,0
52_ACTI500_M,2019-10-24,4.110322
52_ACTIPAT_A,2019-10-24,13.211182
52_ACTIPAT_B,2019-10-24,0
52_ACTIPAT_FF,2019-10-24,0
52_ROBOTIK_A,2019-10-24,1.099102
52_ROBOTIK_B-1,2019-10-24,1.054867
52_ROBOTIK_B-2,2019-10-24,1.05936
52_ROBOTIK_B-3,2019-10-24,1.062804
52_ROBOTIK_E,2019-10-24,1.06608
52_ROBOTIK_FF,2019-10-24,0
52_ROBOTIK_M-1,2019-10-24,1.063775
52_ROBOTIK_M-2,2019-10-24,1.06628
52_ROBOTIK_M-3,2019-10-24,1.082691
52_ACTI500_A,2019-10-25,5.894094
52_ACTI500_B,2019-10-25,4.123174
52_ACTI500_E,2019-10-25,5.879345
52_ACTI500_FF,2019-10-25,0
52_ACTI500_M,2019-10-25,4.124634
52_ACTIPAT_A,2019-10-25,13.274105
52_ACTIPAT_B,2019-10-25,0
52_ACTIPAT_FF,2019-10-25,0
52_ROBOTIK_A,2019-10-25,1.110692
52_ROBOTIK_B-1,2019-10-25,1.065908
52_ROBOTIK_B-2,2019-10-25,1.070451
52_ROBOTIK_B-3,2019-10-25,1.073934
52_ROBOTIK_E,2019-10-25,1.077262
52_ROBOTIK_FF,2019-10-25,0
52_ROBOTIK_M-1,2019-10-25,1.074923
52_ROBOTIK_M-2,2019-10-25,1.077459
52_ROBOTIK_M-3,2019-10-25,1.094045
52_ACTI500_A,2019-10-28,5.891526
52_ACTI500_B,2019-10-28,4.120788
52_ACTI500_E,2019-10-28,5.876223
52_ACTI500_FF,2019-10-28,0
52_ACTI500_M,2019-10-28,4.122443
52_ACTIPAT_A,2019-10-28,13.179177
52_ACTIPAT_B,2019-10-28,0
52_ACTIPAT_FF,2019-10-28,0
52_ROBOTIK_A,2019-10-28,1.109454
52_ROBOTIK_B-1,2019-10-28,1.064503
52_ROBOTIK_B-2,2019-10-28,1.069051
52_ROBOTIK_B-3,2019-10-28,1.07254
52_ROBOTIK_E,2019-10-28,1.075879
52_ROBOTIK_FF,2019-10-28,0
52_ROBOTIK_M-1,2019-10-28,1.073517
52_ROBOTIK_M-2,2019-10-28,1.076059
52_ROBOTIK_M-3,2019-10-28,1.092634
52_ACTI500_A,2019-10-29,5.936819
52_ACTI500_B,2019-10-29,4.15227
52_ACTI500_E,2019-10-29,5.921211
52_ACTI500_FF,2019-10-29,0
52_ACTI500_M,2019-10-29,4.154004
52_ACTIPAT_A,2019-10-29,13.276247
52_ACTIPAT_B,2019-10-29,0
52_ACTIPAT_FF,2019-10-29,0
52_ROBOTIK_A,2019-10-29,1.12323
52_ROBOTIK_B-1,2019-10-29,1.077648
52_ROBOTIK_B-2,2019-10-29,1.082255
52_ROBOTIK_B-3,2019-10-29,1.085791
52_ROBOTIK_E,2019-10-29,1.089176
52_ROBOTIK_FF,2019-10-29,0
52_ROBOTIK_M-1,2019-10-29,1.086777
52_ROBOTIK_M-2,2019-10-29,1.089354
52_ROBOTIK_M-3,2019-10-29,1.106137
52_ACTI500_A,2019-10-30,5.943751
52_ACTI500_B,2019-10-30,4.156921
52_ACTI500_E,2019-10-30,5.927936
52_ACTI500_FF,2019-10-30,0
52_ACTI500_M,2019-10-30,4.158723
52_ACTIPAT_A,2019-10-30,13.294516
52_ACTIPAT_B,2019-10-30,0
52_ACTIPAT_FF,2019-10-30,0
52_ROBOTIK_A,2019-10-30,1.12111
52_ROBOTIK_B-1,2019-10-30,1.075541
52_ROBOTIK_B-2,2019-10-30,1.080142
52_ROBOTIK_B-3,2019-10-30,1.083674
52_ROBOTIK_E,2019-10-30,1.087059
52_ROBOTIK_FF,2019-10-30,0
52_ROBOTIK_M-1,2019-10-30,1.084655
52_ROBOTIK_M-2,2019-10-30,1.087231
52_ROBOTIK_M-3,2019-10-30,1.103985
52_ACTI500_A,2019-10-31,5.959193
52_ACTI500_B,2019-10-31,4.167522
52_ACTI500_E,2019-10-31,5.943148
52_ACTI500_FF,2019-10-31,0
52_ACTI500_M,2019-10-31,4.169394
52_ACTIPAT_A,2019-10-31,13.262873
52_ACTIPAT_B,2019-10-31,0
52_ACTIPAT_FF,2019-10-31,0
52_ROBOTIK_A,2019-10-31,1.120774
52_ROBOTIK_B-1,2019-10-31,1.075146
52_ROBOTIK_B-2,2019-10-31,1.079749
52_ROBOTIK_B-3,2019-10-31,1.083283
52_ROBOTIK_E,2019-10-31,1.086672
52_ROBOTIK_FF,2019-10-31,0
52_ROBOTIK_M-1,2019-10-31,1.08426
52_ROBOTIK_M-2,2019-10-31,1.086838
52_ROBOTIK_M-3,2019-10-31,1.103589
52_ACTI500_A,2019-11-01,5.979531
52_ACTI500_B,2019-11-01,4.181545
52_ACTI500_E,2019-11-01,5.963241
52_ACTI500_FF,2019-11-01,0
52_ACTI500_M,2019-11-01,4.183491
52_ACTIPAT_A,2019-11-01,13.16819
52_ACTIPAT_B,2019-11-01,0
52_ACTIPAT_FF,2019-11-01,0
52_ROBOTIK_A,2019-11-01,1.12664
52_ROBOTIK_B-1,2019-11-01,1.0807
52_ROBOTIK_B-2,2019-11-01,1.08533
52_ROBOTIK_B-3,2019-11-01,1.088886
52_ROBOTIK_E,2019-11-01,1.092298
52_ROBOTIK_FF,2019-11-01,0
52_ROBOTIK_M-1,2019-11-01,1.089865
52_ROBOTIK_M-2,2019-11-01,1.092459
52_ROBOTIK_M-3,2019-11-01,1.109301
52_ACTI500_A,2019-11-04,6.001113
52_ACTI500_B,2019-11-04,4.196038
52_ACTI500_E,2019-11-04,5.984194
52_ACTI500_FF,2019-11-04,0
52_ACTI500_M,2019-11-04,4.19819
52_ACTIPAT_A,2019-11-04,13.293921
52_ACTIPAT_B,2019-11-04,0
52_ACTIPAT_FF,2019-11-04,0
52_ROBOTIK_A,2019-11-04,1.138542
52_ROBOTIK_B-1,2019-11-04,1.091895
52_ROBOTIK_B-2,2019-11-04,1.096584
52_ROBOTIK_B-3,2019-11-04,1.100187
52_ROBOTIK_E,2019-11-04,1.103651
52_ROBOTIK_FF,2019-11-04,0
52_ROBOTIK_M-1,2019-11-04,1.101165
52_ROBOTIK_M-2,2019-11-04,1.103797
52_ROBOTIK_M-3,2019-11-04,1.120825
52_ACTI500_A,2019-11-05,6.044336
52_ACTI500_B,2019-11-05,4.226058
52_ACTI500_E,2019-11-05,6.027888
52_ACTI500_FF,2019-11-05,0
52_ACTI500_M,2019-11-05,4.228843
52_ACTIPAT_A,2019-11-05,13.282206
52_ACTIPAT_B,2019-11-05,0
52_ACTIPAT_FF,2019-11-05,0
52_ROBOTIK_A,2019-11-05,1.159495
52_ROBOTIK_B-1,2019-11-05,1.111914
52_ROBOTIK_B-2,2019-11-05,1.116692
52_ROBOTIK_B-3,2019-11-05,1.120365
52_ROBOTIK_E,2019-11-05,1.123898
52_ROBOTIK_FF,2019-11-05,0
52_ROBOTIK_M-1,2019-11-05,1.121358
52_ROBOTIK_M-2,2019-11-05,1.124042
52_ROBOTIK_M-3,2019-11-05,1.141385
52_ACTI500_A,2019-11-06,6.042796
52_ACTI500_B,2019-11-06,4.22478
52_ACTI500_E,2019-11-06,6.026161
52_ACTI500_FF,2019-11-06,0
52_ACTI500_M,2019-11-06,4.227632
52_ACTIPAT_A,2019-11-06,13.232182
52_ACTIPAT_B,2019-11-06,0
52_ACTIPAT_FF,2019-11-06,0
52_ROBOTIK_A,2019-11-06,1.164082
52_ROBOTIK_B-1,2019-11-06,1.116237
52_ROBOTIK_B-2,2019-11-06,1.121037
52_ROBOTIK_B-3,2019-11-06,1.124728
52_ROBOTIK_E,2019-11-06,1.12828
52_ROBOTIK_FF,2019-11-06,0
52_ROBOTIK_M-1,2019-11-06,1.125721
52_ROBOTIK_M-2,2019-11-06,1.128419
52_ROBOTIK_M-3,2019-11-06,1.145834
52_ACTI500_A,2019-11-07,6.032255
52_ACTI500_B,2019-11-07,4.217209
52_ACTI500_E,2019-11-07,6.015459
52_ACTI500_FF,2019-11-07,0
52_ACTI500_M,2019-11-07,4.220123
52_ACTIPAT_A,2019-11-07,13.292478
52_ACTIPAT_B,2019-11-07,0
52_ACTIPAT_FF,2019-11-07,0
52_ROBOTIK_A,2019-11-07,1.152966
52_ROBOTIK_B-1,2019-11-07,1.105503
52_ROBOTIK_B-2,2019-11-07,1.110261
52_ROBOTIK_B-3,2019-11-07,1.11392
52_ROBOTIK_E,2019-11-07,1.117443
52_ROBOTIK_FF,2019-11-07,0
52_ROBOTIK_M-1,2019-11-07,1.1149
52_ROBOTIK_M-2,2019-11-07,1.117575
52_ROBOTIK_M-3,2019-11-07,1.134826
52_ACTI500_A,2019-11-08,6.041184
52_ACTI500_B,2019-11-08,4.22325
52_ACTI500_E,2019-11-08,6.024171
52_ACTI500_FF,2019-11-08,0
52_ACTI500_M,2019-11-08,4.226235
52_ACTIPAT_A,2019-11-08,13.37642
52_ACTIPAT_B,2019-11-08,0
52_ACTIPAT_FF,2019-11-08,0
52_ROBOTIK_A,2019-11-08,1.164188
52_ROBOTIK_B-1,2019-11-08,1.116187
52_ROBOTIK_B-2,2019-11-08,1.120995
52_ROBOTIK_B-3,2019-11-08,1.124693
52_ROBOTIK_E,2019-11-08,1.128256
52_ROBOTIK_FF,2019-11-08,0
52_ROBOTIK_M-1,2019-11-08,1.125678
52_ROBOTIK_M-2,2019-11-08,1.128383
52_ROBOTIK_M-3,2019-11-08,1.145805
52_ACTI500_A,2019-11-11,6.049139
52_ACTI500_B,2019-11-11,4.228206
52_ACTI500_E,2019-11-11,6.031529
52_ACTI500_FF,2019-11-11,0
52_ACTI500_M,2019-11-11,4.231396
52_ACTIPAT_A,2019-11-11,13.268366
52_ACTIPAT_B,2019-11-11,0
52_ACTIPAT_FF,2019-11-11,0
52_ROBOTIK_A,2019-11-11,1.163383
52_ROBOTIK_B-1,2019-11-11,1.115188
52_ROBOTIK_B-2,2019-11-11,1.120002
52_ROBOTIK_B-3,2019-11-11,1.123707
52_ROBOTIK_E,2019-11-11,1.127285
52_ROBOTIK_FF,2019-11-11,0
52_ROBOTIK_M-1,2019-11-11,1.124681
52_ROBOTIK_M-2,2019-11-11,1.127395
52_ROBOTIK_M-3,2019-11-11,1.144812
52_ACTI500_A,2019-11-12,6.03867
52_ACTI500_B,2019-11-12,4.220687
52_ACTI500_E,2019-11-12,6.0209
52_ACTI500_FF,2019-11-12,0
52_ACTI500_M,2019-11-12,4.223939
52_ACTIPAT_A,2019-11-12,13.249859
52_ACTIPAT_B,2019-11-12,0
52_ACTIPAT_FF,2019-11-12,0
52_ROBOTIK_A,2019-11-12,1.158327
52_ROBOTIK_B-1,2019-11-12,1.110267
52_ROBOTIK_B-2,2019-11-12,1.115063
52_ROBOTIK_B-3,2019-11-12,1.118755
52_ROBOTIK_E,2019-11-12,1.122323
52_ROBOTIK_FF,2019-11-12,0
52_ROBOTIK_M-1,2019-11-12,1.119722
52_ROBOTIK_M-2,2019-11-12,1.122427
52_ROBOTIK_M-3,2019-11-12,1.139771
52_ACTI500_A,2019-11-13,6.119149
52_ACTI500_B,2019-11-13,4.276734
52_ACTI500_E,2019-11-13,6.100948
52_ACTI500_FF,2019-11-13,0
52_ACTI500_M,2019-11-13,4.280097
52_ACTIPAT_A,2019-11-13,13.113151
52_ACTIPAT_B,2019-11-13,0
52_ACTIPAT_FF,2019-11-13,0
52_ROBOTIK_A,2019-11-13,1.175347
52_ROBOTIK_B-1,2019-11-13,1.126495
52_ROBOTIK_B-2,2019-11-13,1.131365
52_ROBOTIK_B-3,2019-11-13,1.135115
52_ROBOTIK_E,2019-11-13,1.138751
52_ROBOTIK_FF,2019-11-13,0
52_ROBOTIK_M-1,2019-11-13,1.136101
52_ROBOTIK_M-2,2019-11-13,1.138849
52_ROBOTIK_M-3,2019-11-13,1.156451
52_ACTI500_A,2019-11-14,6.149759
52_ACTI500_B,2019-11-14,4.297922
52_ACTI500_E,2019-11-14,6.131272
52_ACTI500_FF,2019-11-14,0
52_ACTI500_M,2019-11-14,4.301371
52_ACTIPAT_A,2019-11-14,13.113046
52_ACTIPAT_B,2019-11-14,0
52_ACTIPAT_FF,2019-11-14,0
52_ROBOTIK_A,2019-11-14,1.181039
52_ROBOTIK_B-1,2019-11-14,1.131875
52_ROBOTIK_B-2,2019-11-14,1.136772
52_ROBOTIK_B-3,2019-11-14,1.140543
52_ROBOTIK_E,2019-11-14,1.144202
52_ROBOTIK_FF,2019-11-14,0
52_ROBOTIK_M-1,2019-11-14,1.14153
52_ROBOTIK_M-2,2019-11-14,1.144295
52_ROBOTIK_M-3,2019-11-14,1.161984
52_ACTI500_A,2019-11-15,6.135545
52_ACTI500_B,2019-11-15,4.287784
52_ACTI500_E,2019-11-15,6.116906
52_ACTI500_FF,2019-11-15,0
52_ACTI500_M,2019-11-15,4.291292
52_ACTIPAT_A,2019-11-15,13.14185
52_ACTIPAT_B,2019-11-15,0
52_ACTIPAT_FF,2019-11-15,0
52_ROBOTIK_A,2019-11-15,1.17374
52_ROBOTIK_B-1,2019-11-15,1.124803
52_ROBOTIK_B-2,2019-11-15,1.129673
52_ROBOTIK_B-3,2019-11-15,1.133424
52_ROBOTIK_E,2019-11-15,1.137067
52_ROBOTIK_FF,2019-11-15,0
52_ROBOTIK_M-1,2019-11-15,1.134401
52_ROBOTIK_M-2,2019-11-15,1.137152
52_ROBOTIK_M-3,2019-11-15,1.154735
52_ACTI500_A,2019-11-19,6.131897
52_ACTI500_B,2019-11-19,4.284417
52_ACTI500_E,2019-11-19,6.112492
52_ACTI500_FF,2019-11-19,0
52_ACTI500_M,2019-11-19,4.288195
52_ACTIPAT_A,2019-11-19,13.201837
52_ACTIPAT_B,2019-11-19,0
52_ACTIPAT_FF,2019-11-19,0
52_ROBOTIK_A,2019-11-19,1.175808
52_ROBOTIK_B-1,2019-11-19,1.126472
52_ROBOTIK_B-2,2019-11-19,1.131363
52_ROBOTIK_B-3,2019-11-19,1.135135
52_ROBOTIK_E,2019-11-19,1.138815
52_ROBOTIK_FF,2019-11-19,0
52_ROBOTIK_M-1,2019-11-19,1.136106
52_ROBOTIK_M-2,2019-11-19,1.138876
52_ROBOTIK_M-3,2019-11-19,1.1565
52_ACTI500_A,2019-11-20,6.187508
52_ACTI500_B,2019-11-20,4.323067
52_ACTI500_E,2019-11-20,6.167731
52_ACTI500_FF,2019-11-20,0
52_ACTI500_M,2019-11-20,4.326948
52_ACTIPAT_A,2019-11-20,13.246375
52_ACTIPAT_B,2019-11-20,0
52_ACTIPAT_FF,2019-11-20,0
52_ROBOTIK_A,2019-11-20,1.181859
52_ROBOTIK_B-1,2019-11-20,1.132192
52_ROBOTIK_B-2,2019-11-20,1.137112
52_ROBOTIK_B-3,2019-11-20,1.140907
52_ROBOTIK_E,2019-11-20,1.144611
52_ROBOTIK_FF,2019-11-20,0
52_ROBOTIK_M-1,2019-11-20,1.141879
52_ROBOTIK_M-2,2019-11-20,1.144667
52_ROBOTIK_M-3,2019-11-20,1.162384
52_ACTI500_A,2019-11-21,6.20358
52_ACTI500_B,2019-11-21,4.33409
52_ACTI500_E,2019-11-21,6.183556
52_ACTI500_FF,2019-11-21,0
52_ACTI500_M,2019-11-21,4.33805
52_ACTIPAT_A,2019-11-21,13.259386
52_ACTIPAT_B,2019-11-21,0
52_ACTIPAT_FF,2019-11-21,0
52_ROBOTIK_A,2019-11-21,1.183783
52_ROBOTIK_B-1,2019-11-21,1.133944
52_ROBOTIK_B-2,2019-11-21,1.138875
52_ROBOTIK_B-3,2019-11-21,1.14268
52_ROBOTIK_E,2019-11-21,1.14641
52_ROBOTIK_FF,2019-11-21,0
52_ROBOTIK_M-1,2019-11-21,1.143664
52_ROBOTIK_M-2,2019-11-21,1.14646
52_ROBOTIK_M-3,2019-11-21,1.164209
52_ACTI500_A,2019-11-22,6.158585
52_ACTI500_B,2019-11-22,4.302449
52_ACTI500_E,2019-11-22,6.138511
52_ACTI500_FF,2019-11-22,0
52_ACTI500_M,2019-11-22,4.306449
52_ACTIPAT_A,2019-11-22,13.162075
52_ACTIPAT_B,2019-11-22,0
52_ACTIPAT_FF,2019-11-22,0
52_ROBOTIK_A,2019-11-22,1.170725
52_ROBOTIK_B-1,2019-11-22,1.12136
52_ROBOTIK_B-2,2019-11-22,1.12624
52_ROBOTIK_B-3,2019-11-22,1.130005
52_ROBOTIK_E,2019-11-22,1.1337
52_ROBOTIK_FF,2019-11-22,0
52_ROBOTIK_M-1,2019-11-22,1.130976
52_ROBOTIK_M-2,2019-11-22,1.133744
52_ROBOTIK_M-3,2019-11-22,1.1513
52_ACTI500_A,2019-11-25,6.175343
52_ACTI500_B,2019-11-25,4.313539
52_ACTI500_E,2019-11-25,6.154627
52_ACTI500_FF,2019-11-25,0
52_ACTI500_M,2019-11-25,4.317755
52_ACTIPAT_A,2019-11-25,13.232613
52_ACTIPAT_B,2019-11-25,0
52_ACTIPAT_FF,2019-11-25,0
52_ROBOTIK_A,2019-11-25,1.174472
52_ROBOTIK_B-1,2019-11-25,1.124718
52_ROBOTIK_B-2,2019-11-25,1.129623
52_ROBOTIK_B-3,2019-11-25,1.133411
52_ROBOTIK_E,2019-11-25,1.137137
52_ROBOTIK_FF,2019-11-25,0
52_ROBOTIK_M-1,2019-11-25,1.134376
52_ROBOTIK_M-2,2019-11-25,1.137163
52_ROBOTIK_M-3,2019-11-25,1.154783
52_ACTI500_A,2019-11-26,6.240324
52_ACTI500_B,2019-11-26,4.358722
52_ACTI500_E,2019-11-26,6.219193
52_ACTI500_FF,2019-11-26,0
52_ACTI500_M,2019-11-26,4.363051
52_ACTIPAT_A,2019-11-26,13.258754
52_ACTIPAT_B,2019-11-26,0
52_ACTIPAT_FF,2019-11-26,0
52_ROBOTIK_A,2019-11-26,1.195237
52_ROBOTIK_B-1,2019-11-26,1.144525
52_ROBOTIK_B-2,2019-11-26,1.149521
52_ROBOTIK_B-3,2019-11-26,1.153379
